common_name,name,current_resident,dob,birth_type,dod,age,weight,age_at_wt_y
NA,Barnabas,N,1985-07-03,captive,1988-07-25,3.06,260,0.43
NA,Bartholomew,N,1984-06-23,captive,1998-03-16,13.74,322,1.46
NA,Bernice,N,1982-07-18,captive,NA,10.47,317,3.51
NA,Beulah,N,1985-07-20,captive,NA,0.89,243,0.65
NA,Bobolink,N,1987-07-16,captive,1999-11-09,12.33,155.9,5.84
NA,Booby,N,1992-05-12,captive,NA,1.48,155,1.3
NA,Bunting,N,1987-07-16,captive,2004-02-26,16.63,212.6,5.84
NA,Canary,N,1985-08-07,captive,1995-05-20,9.79,269,8.61
NA,Candace,N,1980-07-14,captive,1991-08-12,11.08,307,7.72
NA,Carpus,N,1985-07-18,captive,NA,0.9,195,0.66
NA,Cephas,N,1985-07-04,captive,2006-11-02,21.35,167,7.8
NA,Chickadee,N,1985-08-07,captive,2006-02-19,20.55,160,20.55
NA,Claudia,N,1983-07-16,captive,2004-01-29,20.55,293.4,2.4
NA,Clement,N,1984-09-20,captive,1999-10-29,15.12,276,1.18
NA,Clementine,N,1983-07-31,captive,2006-04-06,22.7,185,22.64
NA,Coot,N,1987-06-09,captive,NA,7.27,261,3.49
NA,Crescens,N,1985-07-14,captive,2005-04-05,19.74,181,8.07
NA,Crispus,N,1985-08-05,captive,2005-10-01,20.17,180,8.16
NA,Crow,Y,2012-08-09,captive,NA,6.5,206,6.48
NA,Crow,Y,2012-08-09,captive,NA,6.5,204,6.48
NA,Damaris,N,1984-06-23,captive,2002-06-17,17.99,220,14.93
NA,Demas,N,1985-07-08,captive,NA,4.42,213,4.21
NA,Dias,N,1974-07-18,captive,1993-09-22,19.19,157,19.19
NA,Dias-A,N,1976-07-07,captive,1976-07-08,0,13,0
NA,Dias-B,N,1976-07-07,captive,1976-07-09,0.01,13,0
NA,Dias-J,N,1982-07-17,captive,1982-07-17,0,21.3,0
NA,Dias-K,N,1982-07-17,captive,1982-07-17,0,22.2,0
NA,Domestic Chicken,Y,2013-06-26,captive,NA,5.62,185,5.6
NA,Dorcas,N,1978-06-19,captive,1982-01-24,3.6,178,3.6
NA,Dove,N,1986-07-13,captive,NA,3.41,256,3.19
NA,Drusilla,N,1984-07-22,captive,NA,2.79,257,1.5
NA,Dunlin,Y,2015-08-30,captive,NA,3.44,218,3.43
NA,Elizabeth,N,1984-06-17,captive,NA,2.82,291,1.4
NA,Emu,Y,2015-08-04,captive,NA,3.51,202,3.48
NA,Eunice,N,1979-09-04,captive,NA,9,280.5,3.91
NA,Euodia,N,1985-07-03,captive,NA,3.3,221,0.43
NA,Euodia-D,N,1987-09-22,captive,1987-09-22,0,7.2,0
NA,Felix,N,1978-07-28,captive,1996-06-12,17.89,189,17.85
NA,Finch,N,1985-08-21,captive,NA,3.17,226,0.26
NA,Flicker,N,1985-08-21,captive,1992-08-03,6.96,218,0.26
NA,Fortuna,N,1985-07-23,captive,2008-07-30,23.04,134,23.03
NA,Francolin,Y,2013-08-27,captive,NA,5.45,253,5.39
NA,Gaius,N,1985-08-05,captive,1998-04-28,12.74,130,12.73
NA,Gamaliel,N,1985-07-24,captive,2000-08-05,15.04,297,8.17
NA,Gannet,N,1986-07-04,captive,NA,3.43,266,3.22
NA,Ginsberg,N,1989-07-10,captive,1994-03-17,4.69,127,4.55
NA,Grackle,N,1986-07-04,captive,1994-10-13,8.28,184,6.93
NA,Herodias,N,1982-07-18,captive,2004-05-27,21.87,225,21.85
NA,Herodias-D,N,1986-07-11,captive,1986-07-11,0,10.5,0
NA,Herodias-E,N,1986-07-11,captive,1986-07-11,0,10.5,0
NA,Herodias-F,N,1986-07-11,captive,1986-07-11,0,8.5,0
NA,Hezron,N,1977-07-17,captive,NA,8.83,200,7.3
NA,Hoffman,N,1989-07-10,captive,2004-11-06,15.34,230.4,4.96
NA,Hummingbird,N,1995-08-24,captive,2015-03-25,19.6,155,3.79
NA,Ibis,Y,2002-07-15,captive,NA,16.58,204,16.56
NA,Isaac,N,1974-09-24,captive,1980-01-11,5.3,21,0.02
NA,Jaeger,Y,2012-08-09,captive,NA,6.5,223,6.46
NA,Jesse,N,1973-04-13,captive,1994-09-29,21.48,164,20.63
NA,Jesus,N,1976-07-19,captive,1997-12-05,21.39,165,21.24
NA,John,N,1984-09-07,captive,1993-01-02,8.33,278,2.27
NA,Jonas,N,1985-06-17,captive,2015-01-23,29.62,232,29.62
NA,Jos,N,1976-07-19,captive,1991-09-15,15.17,346,9.36
NA,Judas,N,1981-08-07,captive,1995-11-06,14.26,217,14.22
NA,Junia,N,1981-08-07,captive,NA,15.99,216,0.36
NA,Justus,N,1983-07-17,captive,1994-04-05,10.73,331,2.32
NA,Kinglet,N,1986-07-11,captive,2005-02-09,18.6,240,15.79
NA,Kittiwake,N,1993-08-14,captive,NA,16.36,260,5.74
NA,Kiwi Bird,Y,2014-08-07,captive,NA,4.5,216,4.47
NA,Kookaburra,Y,2014-08-07,captive,NA,4.5,208,4.47
NA,Lazarus,N,1979-09-04,captive,1986-11-26,7.23,354,6.27
NA,Leah,N,1973-04-23,captive,1979-07-27,6.26,335,2.42
NA,Leary,N,1989-07-10,captive,NA,4.32,170,4.22
NA,Linus,N,1983-07-16,captive,2001-03-25,17.7,337,2.4
NA,Lois,N,1982-04-26,captive,1993-09-14,11.39,253,4.76
NA,Lois-A,N,1984-06-23,captive,1984-06-23,0,10,0
NA,Lucas,N,1983-07-16,captive,1997-04-09,13.74,200,13.73
NA,Lucia,N,1985-07-20,captive,2005-04-09,19.73,220,0.31
NA,Luke,N,1980-06-04,captive,1987-10-21,7.38,374,3.44
NA,Lydia,N,1982-08-12,captive,2007-10-09,25.18,136,25.17
NA,Lysia,N,1985-07-18,captive,NA,3.26,277,2.7
NA,Magdalen,N,1979-09-04,captive,NA,9.13,313,6.27
NA,Magpie,N,1987-07-30,captive,2000-06-03,12.85,237,6.02
NA,Mahlon,N,1977-06-28,captive,NA,5.37,390,3.76
NA,Mallard,Y,2017-06-12,captive,NA,1.65,211,1.6
NA,Marcus,N,1983-07-16,captive,2000-09-28,17.22,304,2.33
NA,Martha,N,1981-07-20,captive,1981-08-25,0.1,86.3,0.09
NA,Mary,N,1974-07-18,captive,1981-06-09,6.9,303,6.71
NA,Matthew,N,1981-07-13,captive,1995-01-01,13.48,342,4.53
NA,Moses,N,1974-09-17,captive,1978-12-15,4.25,51,0.04
NA,Motmot,Y,2011-07-16,captive,NA,7.57,243,7.55
NA,Naomi,N,1964-01-01,wild,1986-08-16,22.64,287,19.62
NA,Naomi-F,N,1977-08-03,captive,1977-08-05,0.01,13,0.01
NA,Nathaniel,N,1983-07-31,captive,2003-10-24,20.25,155,20.24
NA,Nazar,N,1976-08-12,captive,1981-06-13,4.84,387,4.64
NA,Nicodemus,N,1981-07-13,captive,1989-07-09,7.99,235,2.08
NA,Nighthawk,N,1991-07-09,captive,2017-01-17,25.55,226,25.53
NA,Nomi,N,1976-06-26,captive,1995-07-14,19.06,382,9.42
NA,Nympha,N,1984-09-07,captive,NA,9.66,253,1.35
NA,Oriole,N,1988-08-10,captive,2010-11-16,22.28,220,22.28
NA,Osprey,Y,2004-07-15,captive,NA,14.57,303,14.56
NA,Ostrich,Y,2015-08-04,captive,NA,3.51,227,3.5
NA,Owl,N,1986-07-13,captive,1994-03-31,7.72,396,1.72
NA,Parmena,N,1985-07-14,captive,NA,2.91,220,0.52
NA,Persis,N,1982-07-18,captive,1999-04-21,16.77,199,16.77
NA,Peter,N,1981-07-20,captive,1995-02-17,13.59,150,13.59
NA,Pewee,N,1987-06-09,captive,NA,7.27,240,3.49
NA,Philetus,N,1985-07-14,captive,2002-04-28,16.8,260,16.38
NA,Philip,N,1984-08-11,captive,NA,3.83,173,1.8
NA,Phoebe,N,1986-07-13,captive,NA,3.41,220,3.19
NA,Pipet,N,1985-08-07,captive,1998-09-22,13.13,230,13.13
NA,Pontius,N,1983-07-17,captive,2002-05-17,18.85,311,2.32
NA,Porcia,N,1985-07-20,captive,NA,0.89,212,0.65
NA,Prisca,N,1984-07-22,captive,NA,2.79,258,1.5
NA,Prisca-A,N,1986-07-11,captive,1986-07-12,0,9.5,0
NA,Priscilla,N,1980-07-20,captive,1981-10-13,1.23,312,0.96
NA,Priscilla Ii,N,1983-08-12,captive,2000-06-05,16.83,230,16.75
NA,Pudens,N,1985-07-23,captive,NA,1.73,261,0.38
NA,Puffin,N,1989-07-18,captive,2009-11-14,20.34,260,9.85
NA,Quetzal,Y,1999-07-01,captive,NA,19.62,183,19.6
NA,Rail,N,1986-07-13,captive,1989-07-10,2.99,145,2.99
NA,Ram,N,1973-04-13,captive,1977-12-01,4.64,166.7,4.57
NA,Raven,Y,2012-08-09,captive,NA,6.5,206,6.44
NA,Reeve,N,1986-07-13,captive,2002-03-05,15.65,142,6.91
NA,Rhoda,N,1979-05-23,captive,1998-01-07,18.64,155,18.56
NA,Rhoda-D,N,1984-09-20,captive,1984-09-20,0,12.3,0
NA,Roadrunner,N,1987-07-11,captive,NA,9.99,213,5.91
NA,Robin,N,1986-07-05,captive,NA,3.43,237,2.89
NA,Ruben,N,1975-07-22,captive,1979-07-27,4.02,231,0.17
NA,Ruth-A,N,1978-06-28,captive,1978-06-29,0,10,0
NA,Ruth-B,N,1979-06-30,captive,1979-06-30,0,15,0
NA,Ruth-C,N,1979-06-30,captive,1979-06-30,0,15.5,0
NA,Salmon,N,1977-07-17,captive,NA,11.14,339.6,4.55
NA,Salome,N,1978-06-19,captive,NA,7.9,254,6.76
NA,Sandpiper,Y,2005-07-15,captive,NA,13.57,211,13.56
NA,Sapphira,N,1982-08-12,captive,1993-06-29,10.89,158,10.79
NA,Sapphira-B,N,1985-07-08,captive,1985-07-10,0.01,8,0
NA,Sarah,N,1974-09-24,captive,1976-07-19,1.82,26,0.02
NA,Silas,N,1978-06-19,captive,1985-02-21,6.68,210,6.68
NA,Simone,N,1985-07-20,captive,2009-07-22,24.02,180,8.08
NA,Stephen,N,1982-08-12,captive,2001-06-17,18.86,245,18.86
NA,Susanna,N,1982-08-12,captive,2001-02-26,18.56,247,1
NA,Swan,N,1995-08-24,captive,2012-05-19,16.75,185,3.79
NA,Syntiche,N,1984-08-11,captive,2004-05-03,19.74,160,19.74
NA,Tabitha,N,1978-06-19,captive,1979-05-31,0.95,29,0.02
NA,Tabitha Ii,N,1984-07-12,captive,2001-09-07,17.17,367,1.41
NA,Tanager,Y,2001-07-15,captive,NA,17.58,252,17.54
NA,Tartius,N,1983-07-31,captive,NA,6.36,240,6.15
NA,Tern,N,1986-08-04,captive,1995-01-01,8.42,204,0.33
NA,Terry,N,1990-05-26,captive,2001-07-12,11.14,200,3.85
NA,Tertulla,N,1985-07-18,captive,2007-01-05,21.48,205,21.48
NA,Thaddeus,N,1978-06-19,captive,1995-06-18,17.01,258,2.05
NA,Thomas,N,1984-07-24,captive,2002-06-19,17.92,203,9.04
NA,Thomasina,N,1985-07-23,captive,2004-01-11,18.48,240,16.75
NA,Thrasher,Y,2006-07-15,captive,NA,12.57,215,12.56
NA,Titus,N,1980-07-20,captive,2003-10-22,23.27,296,5.39
NA,Tottenham,Y,2011-07-16,captive,NA,7.57,238,7.53
NA,Towhee,Y,2001-07-15,captive,NA,17.58,183,17.56
NA,Trophimus,N,1985-07-20,captive,1997-01-06,11.47,234,11.38
NA,Tryphena,N,1984-09-07,captive,NA,3.76,234,2.23
NA,Tryphosa,N,1985-07-04,captive,1995-01-01,9.5,262,0.43
NA,Tychicus,N,1985-07-18,captive,NA,0.9,217,0.59
NA,Urbana,N,1985-07-24,captive,NA,3.28,282,2.69
NA,Vireo,N,2005-07-15,captive,2016-01-07,10.49,217,10.48
NA,Waxwing,N,1993-08-14,captive,1996-02-23,2.53,244,2.5
NA,Whipporwill,N,1991-07-09,captive,2000-07-05,9,182,2.94
NA,Wild Turkey,Y,2013-06-26,captive,NA,5.62,248,5.56
NA,Willet,N,1988-06-24,captive,NA,1.45,266,0.91
NA,Woodcock,N,1992-05-12,captive,2005-02-03,12.74,160,7.04
NA,Wren,N,1986-07-05,captive,NA,3.43,237,2.89
NA,Zebadee,N,1980-07-14,captive,1987-10-08,7.24,364,5.33
NA,Zechariah,N,1984-06-17,captive,2004-12-09,20.49,270,20.49
NA,Zelpha,N,1975-07-22,captive,1981-04-23,5.76,278,4.96
NA,Zenas,N,1985-06-17,captive,1995-01-01,9.55,294,7.71
